compound_name,cas_number,species,strain,dosage,avg_lifespan_change,max_lifespan_change,gender,significance,pubmed_id,,
Oxoline,30266-58-1,Caenorhabditis elegans,N2,500 µM,15,10,,S,21765926,,
Oxoline,30266-58-1,Caenorhabditis elegans,N2,100 µM,9,15,,NS,21765926,,
Oxoline,30266-58-1,Caenorhabditis elegans,N2,100 µM,2,5,,NS,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,2.5 µM,3,5,,NS,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,1 µM,1,3,,NS,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,5 µM,3,3,,NS,21765926,,
Oxoline,30266-58-1,Caenorhabditis elegans,N2,100 µM,2,-8,,NS,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,10 µM,9,2,,NS,21765926,,
Oxoline,30266-58-1,Caenorhabditis elegans,N2,500 µM,3,12,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,7.5 µM,0,0,,NS,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,25 µM,15,5,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,10 µM,7,3,,NS,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,25 µM,10,2,,NS,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,25 µM,11,6,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,25 µM,11,13,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,50 µM,12,12,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,50 µM,-3,-6,,NS,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,100 µM,-16,-15,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,100 µM,1,2,,NS,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,100 µM,-11,-13,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,150 µM,-23,,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,200 µM,-84,,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,250 µM,-91,,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,50 µM,12,5,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,250 µM,-86,,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,300 µM,-86,,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,400 µM,-90,,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,500 µM,-81,,,S,21765926,,
Plumbagin,481-42-5,Caenorhabditis elegans,N2,500 µM,-91,,,S,21765926,,
Quercetin,117-39-5,Caenorhabditis elegans,N2,200 µM,10.82,5.11,,S,21776484,,
Isorhamnetin,480-19-3,Caenorhabditis elegans,N2,200 µM,15.92,16.04,,S,21776484,,
"Tamarixetin	",603-61-2,Caenorhabditis elegans,N2,200 µM,11.46,-2.04,,S,21776484,,
Gallic Acid,149-91-7,Caenorhabditis elegans,N2,300 µM,10,,,S,21805983,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,25 µM,10.26,,,S,21805983,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,50 µM,16.17,,,S,21805983,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,100 µM,17.6,,,S,21805983,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,200 µM,8.35,,,S,21805983,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,300 µM,-0.95,,,NS,21805983,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,400 μM,-10.64,,,S,21805983,,
Gallic Acid,149-91-7,Caenorhabditis elegans,N2,100 µM,5.34,,,S,21805983,,
Gallic Acid,149-91-7,Caenorhabditis elegans,N2,200 µM,4.89,,,S,21805983,,
Gallic Acid,149-91-7,Caenorhabditis elegans,N2,400 μM,5.03,,,S,21805983,,
Gallic Acid,149-91-7,Caenorhabditis elegans,N2,800 µM,2.06,,,NS,21805983,,
Ellagic acid,476-66-4,Caenorhabditis elegans,N2,25 µM,3.63,,,NS,21805983,,
Ellagic acid,476-66-4,Caenorhabditis elegans,N2,50 µM,8.99,,,S,21805983,,
Ellagic acid,476-66-4,Caenorhabditis elegans,N2,100 µM,0.93,,,NS,21805983,,
Ellagic acid,476-66-4,Caenorhabditis elegans,N2,200 µM,0.57,,,NS,21805983,,
Ellagic acid,476-66-4,Caenorhabditis elegans,N2,300 µM,-5.14,,,S,21805983,,
Catechin,154-23-4,Caenorhabditis elegans,N2,100 µM,8.39,,,S,21805983,,
Catechin,154-23-4,Caenorhabditis elegans,N2,200 µM,8.87,,,S,21805983,,
Catechin,154-23-4,Caenorhabditis elegans,N2,300 µM,5.85,,,S,21805983,,
Catechin,154-23-4,Caenorhabditis elegans,N2,400 μM,7.55,,,S,21805983,,
Catechin,154-23-4,Caenorhabditis elegans,N2,800 µM,6.5,,,S,21805983,,
Rasayana,,Drosophila melanogaster,Oregon-K,1 drop,51.1,,Female,S,21836798,,
Rasayana,,Drosophila melanogaster,Oregon-K,1 drop,55,,Male,S,21836798,,
Curcumin,458-37-7,Caenorhabditis elegans,N2,20 µM,39,,,S,21855561,,
Protease treated royal jelly,,Caenorhabditis elegans,N2,10 µg/ml,18,44,,S,21858156,,
Spermine,71-44-3,Mus musculus,Crj:CD-1,3 mg.kg-1.dose-1 ,,,Female,S,21858192,,
Astragalus membranaceus polysaccharide,,Caenorhabditis elegans,N2,1-2.5 mg/ml,23.8,,,S,21892924,,
Rosa damascena extract,,Drosophila melanogaster,B,,22.4,12.7,Male,S,21928072,,
Rosa damascena extract,,Drosophila melanogaster,B,,31.7,13,Female,S,21928072,,
Rosa damascena extract,,Drosophila melanogaster,w1118,,4.5,7.4,Female,NS,21928072,,
Rosa damascena extract,,Drosophila melanogaster,w1118,,14.5,6.4,Male,S,21928072,,
Lonidamine,50264-69-2,Caenorhabditis elegans,,5 µM,8,8,,S,21932172,,
Astaxanthin,472-61-7,Caenorhabditis elegans,N2,1 mM,28.6,21.7,,S,22013497,,
Dafadine-A,,Caenorhabditis elegans,N2,50 µM,29,,,S,22057127,,
Resveratrol,501-36-0,Drosophila melanogaster,Canton S,200 µM,-2.1,,Male,NS,22083438,,
Resveratrol,501-36-0,Drosophila melanogaster,Canton S,100 µM ,1,,Male,NS,22083438,,
Resveratrol,501-36-0,Drosophila melanogaster,Canton S,200 µM,-1.5,,Female,NS,22083438,,
Resveratrol,501-36-0,Drosophila melanogaster,Canton S,100 µM ,1.8,,Female,NS,22083438,,
Rapamycin,53123-88-9,Mus musculus,129/Sv,1.5 mg/kg,10.1,9.3,Female,S,22107964,,
Acetaminophen,103-90-2,Caenorhabditis elegans,N2,0.10%,48.6,66,,S,22114686,,
Baicalein,491-67-8,Caenorhabditis elegans,N2,0.001,36.7,52,,S,22114686,,
Bacitracin,1405-87-4,Caenorhabditis elegans,N2,0.01,58.5,74,,S,22114686,,
Ciclopirox olamine,41621-49-2,Caenorhabditis elegans,N2,0.0001,41,52,,S,22114686,,
Fluoranthene,206-44-0,Caenorhabditis elegans,N2,5 μg/mL,-52.82,,,S,22132200,,
Myricetin,529-44-2,Caenorhabditis elegans,N2,100 µM,17.99,21.65,,S,22155175,,
Quercetin,117-39-5,Caenorhabditis elegans,N2,100 µM,5.79,18.35,,S,22155175,,
Kaempferol,520-18-3,Caenorhabditis elegans,N2,100 µM,5.63,6.65,,S,22155175,,
Naringenin,480-41-1,Caenorhabditis elegans,N2,100 µM,-1.33,3.35,,NS,22155175,,
Blueberry extract,84082-34-8,Drosophila melanogaster,,5 mg/ml,10,,,S,22197903,,
Reserpine,50-55-5,Caenorhabditis elegans,N2,60 uM,30,,,S,22212533,,
Icariin,489-32-7,Caenorhabditis elegans,N2,45 µM,20.7,,,S,22216122,,
Polyphenols,989-51-5,Mus musculus,C57BL/6J,alternate no food/high-fat chow,6.3,,MALE,S,22265987,,
Minocycline,10118-90-8,Drosophila melanogaster,Oregon,0.05 mM,49,,Male,S,22330257,,
Erbstatin analog,63177-57-1,Drosophila melanogaster,Oregon R,5 mM,18,,,S,22363408,,
AG-490,133550-30-8,Drosophila melanogaster,Oregon R,300 µM,17.5,,,S,22363408,,
Everolimus,159351-69-6,Drosophila melanogaster,Oregon R,3 mM,16.6,,,S,22363408,,
HA-1004,91742-10-8,Drosophila melanogaster,Oregon R,1-10 µM,18,,,S,22363408,,
HA-1077,103745-39-7,Drosophila melanogaster,Oregon R,10 µM,14.5,,,S,22363408,,
Indirubin,479-41-4,Drosophila melanogaster,Oregon R,3 mM,8.2,,,S,22363408,,
PD-98059,167869-21-8,Drosophila melanogaster,Oregon R,300-1000 µM,27,,,S,22363408,,
PP2 AG1879,172889-27-9,Drosophila melanogaster,Oregon R,300 µM,22.8,,,S,22363408,,
Quercetin dihydrate,6151-25-3,Drosophila melanogaster,Oregon R,1 mM,23,,,S,22363408,,
KN-93,139298-40-1,Drosophila melanogaster,Oregon R,10-100 µM,20,,,S,22363408,,
SB203580,896734-47-7,Drosophila melanogaster,Oregon R,300 µM,30.3,,,S,22363408,,
SP600125,129-56-6,Drosophila melanogaster,Oregon R,10 mM,23.5,,,S,22363408,,
Tyrphostin 1,2826-26-8,Drosophila melanogaster,Oregon R,100-300 µM,19,,,S,22363408,,
Tyrphostin 9,10537-47-0,Drosophila melanogaster,Oregon R,300-500 µM,17.3,,,S,22363408,,
Tyrphostin AG 1295,71897-07-9,Drosophila melanogaster,Oregon R,300-500 µM,22.5,,,S,22363408,,
Tyrphostin AG 1478,175178-82-2,Drosophila melanogaster,Oregon R,100 µM,19.5,,,S,22363408,,
Staurosporine,62996-74-1,Drosophila melanogaster,Oregon R,30-50 µM,34.8,,,S,22363408,,
Damnacanthus officinarum leaf extract,,Caenorhabditis elegans,N2,1200 µg/mL,18.6,,,S,22370553,,
Damnacanthus officinarum root extract,,Caenorhabditis elegans,N2,1200 µg/mL,30.3,,,S,22370553,,
L-theanine,3081-61-6,Caenorhabditis elegans,N2,0.1 µM,3.6,4.4,,S,22422488,,
Ferric ammonium citrate,1185-57-5,Caenorhabditis elegans,N2,10 mM,-2.13,,,NS,22445852,,
Ferric ammonium citrate,1185-57-5,Caenorhabditis elegans,N2,25 mM,-23.16,,,S,22445852,,
Ferric ammonium citrate,1185-57-5,Caenorhabditis elegans,N2,9 mM,0.53,,,NS,22445852,,
Deferoxamine ,70-51-9,Caenorhabditis elegans,N2,100 µM ,-4.45,,,NS,22445852,,
Curcumin,458-37-7,Mus musculus,UM-HET3,2000 mg/kg of food,4.5,,FEMALE,NS,22451473,,
Curcumin,458-37-7,Mus musculus,UM-HET3,2000 mg/kg of food,2.8,,MALE,NS,22451473,,
Green tea extract,989-51-5,Mus musculus,UM-HET3,2000 mg/kg of food,6.6,,Female,NS,22451473,,
Medium-chain triglyceride oil,,Mus musculus,UM-HET3,60000 mg/kg of diet,-1.1,,Male,NS,22451473,,
Medium-chain triglyceride oil,,Mus musculus,UM-HET3,60000 mg/kg of diet,1.8,,Female,NS,22451473,,
Resveratrol,501-36-0,Mus musculus,UM-HET3,300 mg/kg of food,3.4,,,NS,22451473,,
Oxaloacetate,328-42-7,Mus musculus,UM-HET3,2200 mg/Kg of food,2.7,,Female,NS,22451473,,
Oxaloacetate,328-42-7,Mus musculus,UM-HET3,2200 mg/Kg of food,4.2,,Male,NS,22451473,,
Resveratrol,501-36-0,Mus musculus,UM-HET3,300 mg/kg of food,4.7,,Female,NS,22451473,,
Green tea extract,989-51-5,Mus musculus,UM-HET3,2000 mg/kg of food,4.6,,Male,NS,22451473,,
Proline,37159-97-0,Caenorhabditis elegans,N2,5 µM,5.8,,,S,22482728,,
Astaxanthin,472-61-7,Caenorhabditis elegans,N2,6 µg,20.8,14.6,,S,22484623,,
Gamma-tocopherol,54-28-4,Caenorhabditis elegans,N2,43 µg,10.1,12.3,,S,22484623,,
Tocotrienol,6829-55-6,Caenorhabditis elegans,N2,26 µg,8.6,3.5,,S,22484623,,
Tocotrienol,6829-55-6,Caenorhabditis elegans,N2,259 µg,12,11,,S,22484623,,
Tocotrienol,6829-55-6,Caenorhabditis elegans,N2,86 µg,21,18,,S,22484623,,
Hesperidin,520-26-3,Saccharomyces cerevisiae,BY4741,5 µM,15.4,,,S,22484922,,
Hesperidin,520-26-3,Saccharomyces cerevisiae,BY4741,10 µM,36.9,,,S,22484922,,
Hesperidin,520-26-3,Saccharomyces cerevisiae,BY4741,50 µM,4.6,,,S,22484922,,
Resveratrol,501-36-0,Saccharomyces cerevisiae,BY4741,10 µM,33.8,,,S,22484922,,
Quercetin,117-39-5,Caenorhabditis elegans,N2,250 µM,-7,,,S,22493606,,
Quercetin,117-39-5,Caenorhabditis elegans,N2,50 µM,2,,,NS,22493606,,
Quercetin,117-39-5,Caenorhabditis elegans,N2,200 µM,9,,,S,22493606,,
Quercetin,117-39-5,Caenorhabditis elegans,N2,100 µM,11,,,S,22493606,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,300 µM,1,,,NS,22493606,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,200 µM,8,,,S,22493606,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,400 µM,-11,,,S,22493606,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,25 µM,10,,,S,22493606,,
Quercetin,117-39-5,Caenorhabditis elegans,N2,200 µM,10,,,S,22493606,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,100 µM,18,,,S,22493606,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,100 µM,19,,,S,22493606,,
Tannic acid,1401-55-4,Caenorhabditis elegans,N2,50 µM,16,,,S,22493606,,
Olive Oil,92044-99-0,Rattus norvegicus,,,18,,,S,22498298,,
C60,99685-96-8,Rattus norvegicus,,1.7 mg/kg of body weight,90,,,S,22498298,,
Proanthocycanidin,,Caenorhabditis elegans,N2,67 µg/ml,36.6,,,S,22509764,,
"1,2,4-triazolo[1,5-a]pyridine",274-85-1,Caenorhabditis elegans,N2,500 nM,12,,,S,22509764,,
HF-HQ,,Caenorhabditis elegans,N2,400 µM,20,,,S,22529848,,
HuminFeed,,Caenorhabditis elegans,N2,400 µM,12.5,,,S,22529848,,
Rapamycin,53123-88-9,Caenorhabditis elegans,N2,100 µM,19,,,S,22560223,,
Curcumin,458-37-7,Drosophila melanogaster,Oregon R,1 mg/g,12.6,13,Female,S,22653297,,
Curcumin,458-37-7,Drosophila melanogaster,Oregon R,1 mg/g,25.8,-5.2,Male,S,22653297,,
Curcumin,458-37-7,Drosophila melanogaster,Oregon R,0.5 mg/g,6.2,-5.2,Male,NS,22653297,,
Curcumin,458-37-7,Drosophila melanogaster,Oregon R,0.5 mg/g,15.5,-1.9,Female,S,22653297,,
Simvastatin,79902-63-9,Drosophila melanogaster,,240 µM,25,,,S,22737247,,
"3,4-dihydroxybenzaldehyde",139-85-5,Drosophila melanogaster,yw (y1w67c23),0.3 mM,13,,Female,S,22809229,,
"3,4-dihydroxybenzaldehyde",139-85-5,Drosophila melanogaster,yw (y1w67c23),3 mM,13,,Female,S,22809229,,
"3,4-dihydroxybenzaldehyde",139-85-5,Drosophila melanogaster,yw (y1w67c23),1 mM,23,,Female,S,22809229,,
Tyrosol,501-94-0,Caenorhabditis elegans,fer-15(b26),250 µM,19.1,10.8,,S,22824366,,
D-chiro-inositol,87-89-8,Drosophila melanogaster,Canton S,,16.6,,Male,S,22843669,,
Pinitol,484-68-4,Drosophila melanogaster,Canton S,,12.5,,Female,S,22843669,,
D-chiro-inositol,87-89-8,Drosophila melanogaster,Canton S,,15,,Female,S,22843669,,
Pinitol,484-68-4,Drosophila melanogaster,Canton S,,8.7,,Male,S,22843669,,
Cynomorium songaricum Rupr.,,Drosophila melanogaster,Canton S,10 mg/ml,1.5,,Male,NS,22844336,,
Cynomorium songaricum Rupr.,,Drosophila melanogaster,Canton S,20 mg/ml,2.2,,Male,NS,22844336,,
Cynomorium songaricum Rupr.,,Drosophila melanogaster,Canton S,30 mg/ml,3.7,,Male,NS,22844336,,
Cynomorium songaricum Rupr.,,Drosophila melanogaster,Canton S,20 mg/ml,17.6,,Female,S,22844336,,
Cynomorium songaricum Rupr.,,Drosophila melanogaster,Canton S,10 mg/ml,15.3,,Female,S,22844336,,
Cynomorium songaricum Rupr.,,Drosophila melanogaster,Canton S,30 mg/ml,11.4,,Female,S,22844336,,
Cranberry extract,,Caenorhabditis elegans,N2,2 mg/mL,32.5,,,S,22864793,,
Salicylic acid,69-72-7,Caenorhabditis elegans,N2,1 µM,13.9,,,S,22866967,,
Aspirin,50-78-2,Caenorhabditis elegans,N2,0.5 µM,23,,,S,22866967,,
Aspirin,50-78-2,Caenorhabditis elegans,N2,1 µM,20.9,,,S,22866967,,
Resveratrol,501-36-0,Apis mellifera,,30 µM,38,,,S,22868943,,
Black rice extract,,Drosophila melanogaster,Oregon R,30 mg/ml,14,,,S,22930061,,
Sevelamer,52757-95-6,Drosophila melanogaster,yw,1%,16,,Male,S,22942172,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,100 µM,5.2,,,S,22950425,,
Quinic acid,77-95-2,Caenorhabditis elegans,N2,0.05 mg/mL,3.2,,,S,22950425,,
Quinic acid,77-95-2,Caenorhabditis elegans,N2,0.1 mg/mL,6.9,,,S,22950425,,
Quinic acid,77-95-2,Caenorhabditis elegans,N2,0.2 mg/mL,2.2,,,NS,22950425,,
Quinic acid,77-95-2,Caenorhabditis elegans,N2,0.4 mg/mL,-3.6,,,NS,22950425,,
Resveratrol,501-36-0,Nothobranchius guentheri,TZ 97-2,100 µL,13,23,Female,S,22960591,,
Resveratrol,501-36-0,Nothobranchius guentheri,TZ 97-2,100 µL,23,32,Male,S,22960591,,
Apple,,Saccharomyces cerevisiae,MCY4/KlLSM4::kanMX4,1 gr,78.5,,,NS,22970337,,
Apple flesh,,Saccharomyces cerevisiae,MCY4/KlLSM4::kanMX4,1 gr,7,,,NS,22970337,,
Apple peal,,Saccharomyces cerevisiae,MCY4/KlLSM4::kanMX4,1 gr,28.5,,,NS,22970337,,
4-hydroxy-E-globularinin,,Caenorhabditis elegans,N2,200 µM,6.4,,,S,23000058,,
4-hydroxy-E-globularinin,,Caenorhabditis elegans,N2,2 µM,8.1,,,S,23000058,,
4-hydroxy-E-globularinin,,Caenorhabditis elegans,N2,20 µM,18.8,,,S,23000058,,
Sodium butyrate,156-54-7,Drosophila melanogaster,Ra,10 mM,-9.1,,,NS,23044027,,
Sodium butyrate,156-54-7,Drosophila melanogaster,Ra,100 mM,-10.9,,,S,23044027,,
Sodium butyrate,156-54-7,Drosophila melanogaster,Ra,100 mM,4.2,,,S,23044027,,
Sodium butyrate,156-54-7,Drosophila melanogaster,Ra,100 mM,-6.3,,,NS,23044027,,
Sodium butyrate,156-54-7,Drosophila melanogaster,Ra,10 mM,-6.3,,,NS,23044027,,
Sodium butyrate,156-54-7,Drosophila melanogaster,Ra,100 mM,8.3,,,S,23044027,,
Sodium butyrate,156-54-7,Drosophila melanogaster,Ra,10 mM,8.3,,,S,23044027,,
Sodium butyrate,156-54-7,Drosophila melanogaster,Ra,10 mM,12.5,,,S,23044027,,
Curcumin,458-37-7,Drosophila melanogaster,Ra,100 mM,-23.4,,Female,NS,23063786,,
Curcumin,458-37-7,Drosophila melanogaster,Ra,100 mM,-10.2,,Male,NS,23063786,,
Curcumin,458-37-7,Drosophila melanogaster,Ra,100 mM,25,20.2,,S,23063786,,
Curcumin,458-37-7,Drosophila melanogaster,Ra,100 mM,-17,3,Female,S,23063786,,
Curcumin,458-37-7,Drosophila melanogaster,Ra,100 mM,-8.2,25,Male,S,23063786,,
Curcumin,458-37-7,Drosophila melanogaster,Ra,100 mM,25.5,0,Female,S,23063786,,
Curcumin,458-37-7,Drosophila melanogaster,Ra,100 mM,49,49,Male,S,23063786,,
Curcumin,458-37-7,Drosophila melanogaster,Ra,100 mM,16.3,25,Male,S,23063786,,
Curcumin,458-37-7,Drosophila melanogaster,Ra,10 mM,,,,NS,23063786,,
Curcumin,458-37-7,Drosophila melanogaster,Ra,200 mM,,,,S,23063786,,
Curcumin,458-37-7,Drosophila melanogaster,Ra,100 mM,46.8,38,Female,S,23063786,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,100 mM,-66,,Female,S,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,25 mM,-7,,Female,S,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,50 mM,-22,,Female,S,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,10 mM,-3,,Female,NS,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,50 mM,-6,,Male,NS,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,1 mM,0,,Female,NS,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,10 mM,-6,,Male,NS,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,2.5 mM,-4,,Male,NS,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,100 mM,-31,,Male,S,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,5 mM,0,,Male,NS,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,5 mM,0,,Female,NS,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,1 mM,4,,Male,NS,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,25 mM,-6,,Male,NS,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,5 mM,7,,Male,NS,23077661,,
Metformin,657-24-9,Drosophila melanogaster,Dahomey,2.5 mM,0,,Female,NS,23077661,,
Freeze dried royal jelly,,Drosophila melanogaster,Oregon R,1% w/v,8.5,-4,Male,S,23132575,,
Minocycline,10118-90-8,Drosophila melanogaster,Oregon R,0.87 mM,50,25,,S,23185716,,
Minocycline,10118-90-8,Drosophila melanogaster,Oregon R,0.87 mM,50,66,,S,23185716,,
Resveratrol,501-36-0,Nothobranchius guentheri,,12 µg,42.9,17,,S,23220248,,
Sesame,,Drosophila melanogaster,Oregon R,2 mg/ml,12,,Male,S,23291977,,
Dimethyl formamide,68-12-2,Caenorhabditis elegans,N2,0.0075,33,54,,S,23313473,,
Metoprolol,51384-51-1,Mus musculus,C3B6F1,1.1 g/kg diet,10,,Male,S,23314750,,
Nebivolol,99200-09-6,Mus musculus,C3B6F1,0.27 g/kg diet,6.4,,Male,S,23314750,,
Powdered Broccoli Lyophilisate,,Tribolium castaneum,San Bernardino,1%,,,,S,23321956,,
Baicalein,491-67-8,Caenorhabditis elegans,N2,100 µM,45,24,,O,23339711,,
Omega-6,,Caenorhabditis elegans,N2,10 µM,16,,,S,23392608,,
DhHP-6,,Caenorhabditis elegans,N2,100 µM,19.1,,,S,23410029,,
MAHMA-NONOate,146724-86-9,Caenorhabditis elegans,N2,1 mM,14.1,,,S,23415229,,
DETA NONOate,146724-94-9,Caenorhabditis elegans,N2,1 mM,8.9,,,S,23415229,,
Nolinospiroside F,,Saccharomyces cerevisiae,K6001,10 µM,21.3,,,S,23439553,,
Nolinospiroside F,,Saccharomyces cerevisiae,K6001,1 µM,19,,,S,23439553,,
Nolinospiroside F,,Saccharomyces cerevisiae,K6001,3 µM,22.6,,,S,23439553,,
Resveratrol,501-36-0,Saccharomyces cerevisiae,K6001,10 µM,17.4,,,S,23439553,,
Malate,149-61-1,Caenorhabditis elegans,N2,10 mM,14,,,S,23472183,,
Fumarate,142-42-7,Caenorhabditis elegans,N2,10 mM,16,,,S,23472183,,
Aspirin,50-78-2,Caenorhabditis elegans,N2,100 µM,16,,,S,23485446,,
Ascr#3,,Caenorhabditis elegans,N2,400 nM,21,,,S,23509272,,
Ascr#2,,Caenorhabditis elegans,N2,400 nM,14,,,S,23509272,,
Huperzine A,102518-79-6,Caenorhabditis elegans,N2,300 µM,13.8,,,S,23523941,,
Platycladus orientalis seed extract,,Caenorhabditis elegans,N2,500 µg/ml,26.5,,,S,23523941,,
Fish oil,,Caenorhabditis elegans,N2,2 mg/plate,-12.8,,,S,23526170,,
Fish oil,,Caenorhabditis elegans,N2,0.5 mg/plate,8.9,,,NS,23526170,,
Fish oil,,Caenorhabditis elegans,N2,1 mg/plate,9.6,,,S,23526170,,
Arsenite,,Caenorhabditis elegans,N2,100 nM,10,,,S,23534459,,
Phenformin,114-86-3,Caenorhabditis elegans,N2,4.5 mM,29,,,S,23540700,,
Wortmannin,19545-26-7,Caenorhabditis elegans,N2,1 µM,-4.1,,,S,23543623,,
Pictilisib,957054-30-7,Caenorhabditis elegans,N2,1 µM,9.6,,,S,23543623,,
Phosphatidylinositol ether lipid analogue 6,,Caenorhabditis elegans,N2,1 µM,10,,,S,23543623,,
Phosphatidylinositol ether lipid analogue 24 ,,Caenorhabditis elegans,N2,1 µM,14,,,S,23543623,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,50 µM,-0.4,,,NS,23600385,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,100 µM,-4,,,NS,23600385,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,200 µM,0.5,,,NS,23600385,,
Clofibrate,637-07-0,Caenorhabditis elegans,N2,10 µM,16,,,S,23603800,,
Bezafibrate,41859-67-0,Caenorhabditis elegans,N2,10 µM,13,,,S,23603800,,
Fenofibrate,49562-28-9,Caenorhabditis elegans,N2,10 µM,19,,,S,23603800,,
Curcumin,458-37-7,Drosophila melanogaster,Wild 1-A,1 mg/g,20.3,,,S,23675008,,
Curcumin,458-37-7,Drosophila melanogaster,Wild 1-A,0.5 mg/g,,,Male,NS,23675008,,
Rapamycin,53123-88-9,Mus musculus,C57BL/6,14 ppm,4.8,,Female,S,23682161,,
Chloramphenicol,56-75-7,Caenorhabditis elegans,N2,100 µg/ml,15.8,,,S,23698443,,
Doxycycline,564-25-0,Caenorhabditis elegans,N2,30 µg/ml,36.48,,,S,23698443,,
Doxycycline,564-25-0,Caenorhabditis elegans,SJ4101,6 µg/ml,12.1,,,S,23698443,,
Doxycycline,564-25-0,Caenorhabditis elegans,SJ4101,60 µg/ml,23.7,,,S,23698443,,
Doxycycline,564-25-0,Caenorhabditis elegans,SJ4101,30 µg/ml,25.4,,,S,23698443,,
Doxycycline,564-25-0,Caenorhabditis elegans,N2,6 µg/ml,17.6,,,S,23698443,,
Ethidium bromide,1239-45-8,Caenorhabditis elegans,N2,5 µg/ml,30.1,,,S,23698443,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,100 µM,11.3,,,S,23698443,,
Rapamycin,53123-88-9,Caenorhabditis elegans,N2,1 nM,20.6,,,S,23698443,,
Rapamycin,53123-88-9,Caenorhabditis elegans,N2,1 nM,16.2,,,S,23698443,,
Rhodiola rosea root extract,,Drosophila melanogaster,w1118,NA,36,,Male,S,23704949,,
Rhodiola rosea root extract,,Drosophila melanogaster,w1118,NA,40,,Female,S,23704949,,
Myriocin,35891-70-4,Saccharomyces cerevisiae,BY4741,600 ng/ml,,,,O,23725375,,
Myriocin,35891-70-4,Saccharomyces cerevisiae,DBY746,600 ng/ml,,,,O,23725375,,
Myricetin,529-44-2,Caenorhabditis elegans,N2,100 µM,32.9,,,S,23736695,,
Protocatechuic acid,99-50-3,Caenorhabditis elegans,N2,200 µM,38.9,40,,S,23780797,,
Protocatechuic acid,99-50-3,Caenorhabditis elegans,N2,100 µM,23,25,,S,23780797,,
Epigallocatechin-3-gallate,989-51-5,Rattus norvegicus,Wistar,25 mg per kg per day ,13,,,S,23834676,,
